"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","prolific_id","prolific_study_id","prolific_session_id","rt","stimulus","response","view_history","trial","character_choice","stimulus_dict","accuracy","correct_response","ball_pos","ego_ball_visible","ego_can_infer","alter_ball_visible","alter_can_infer","collective_ball_visible","collective_can_infer","search_locations","alter_occluders","ego_occluders","accuracy_bool","feedback","age","ethnicity","gender","race","overall_accuracy","bonus"
"","","","","","image-keyboard-response","318","1166367","0.0-266.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","1357","stimuli/20100012.jpg"," ","","feedback_trial","2","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","319","1168067","0.0-267.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","1696","stimuli/2010110.jpg","0","","prediction_trial","2","","false","","2","true","true","true","true","true","true","[2]","010","110","0","","","","","","",""
"","","","","","image-keyboard-response","320","1169652","0.0-268.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","1583","stimuli/20101102.jpg"," ","","feedback_trial","2","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","321","1170688","0.0-269.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","1033","stimuli/1110011.jpg","0","","prediction_trial","1","","false","","1","false","false","false","false","false","false","[0,1]","110","011","0","","","","","","",""
"","","","","","image-keyboard-response","322","1171284","0.0-270.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","592","stimuli/11100111.jpg"," ","","feedback_trial","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","323","1172669","0.0-271.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","1381","stimuli/0110010.jpg","0","","prediction_trial","1","","false","","0","true","true","false","false","false","false","[0,1]","110","010","0","","","","","","",""
"","","","","","image-keyboard-response","324","1173197","0.0-272.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","524","stimuli/01100101.jpg"," ","","feedback_trial","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","325","1173882","0.0-273.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","684","stimuli/1000110.jpg","2","","prediction_trial","1","","false","","1","false","false","true","true","false","false","[1]","000","110","0","","","","","","",""
"","","","","","image-keyboard-response","326","1175143","0.0-274.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","1257","stimuli/10001101.jpg"," ","","feedback_trial","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","327","1177090","0.0-275.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","1943","stimuli/0111011.jpg","0","","prediction_trial","0","","true","","0","true","true","false","false","false","false","[1,0,2]","111","011","1","","","","","","",""
"","","","","","image-keyboard-response","328","1177877","0.0-276.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","784","stimuli/01110110.jpg"," ","","feedback_trial","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","329","1179857","0.0-277.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","1977","stimuli/1110110.jpg","1","","prediction_trial","0","","false","","1","false","false","false","false","false","false","[1,0]","110","110","0","","","","","","",""
"","","","","","image-keyboard-response","330","1180847","0.0-278.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","986","stimuli/11101100.jpg"," ","","feedback_trial","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","331","1181972","0.0-279.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","1123","stimuli/0001011.jpg","0","","prediction_trial","0","","true","","0","true","true","true","true","true","true","[0]","001","011","1","","","","","","",""
"","","","","","image-keyboard-response","332","1182659","0.0-280.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","684","stimuli/00010110.jpg"," ","","feedback_trial","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","333","1183907","0.0-281.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","1246","stimuli/0110110.jpg","2","","prediction_trial","0","","false","","0","false","false","false","false","false","false","[1,0]","110","110","0","","","","","","",""
"","","","","","image-keyboard-response","334","1184628","0.0-282.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","716","stimuli/01101100.jpg"," ","","feedback_trial","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","335","1185551","0.0-283.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","920","stimuli/0110111.jpg","1","","prediction_trial","1","","true","","0","false","false","false","false","false","false","[1,0]","110","111","1","","","","","","",""
"","","","","","image-keyboard-response","336","1186236","0.0-284.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","681","stimuli/01101111.jpg"," ","","feedback_trial","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","337","1187609","0.0-285.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","1370","stimuli/0001010.jpg","0","","prediction_trial","0","","true","","0","true","true","true","true","true","true","[0]","001","010","1","","","","","","",""
"","","","","","image-keyboard-response","338","1188970","0.0-286.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","1357","stimuli/00010100.jpg"," ","","feedback_trial","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","339","1189994","0.0-287.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","1019","stimuli/0010101.jpg","2","","prediction_trial","0","","false","","0","false","false","true","true","false","false","[0]","010","101","0","","","","","","",""
"","","","","","image-keyboard-response","340","1190782","0.0-288.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","783","stimuli/00101010.jpg"," ","","feedback_trial","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","341","1191636","0.0-289.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","851","stimuli/2111000.jpg","2","","prediction_trial","1","","false","","2","true","true","false","false","false","false","[2,1,0]","111","000","0","","","","","","",""
"","","","","","image-keyboard-response","342","1192986","0.0-290.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","1346","stimuli/21110001.jpg"," ","","feedback_trial","2","","","","","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","343","1195056","0.0-291.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","2067","stimuli/1111000.jpg","1","","prediction_trial","0","","false","","1","true","true","false","false","false","false","[0,1,2]","111","000","0","","","","","","",""
"","","","","","image-keyboard-response","344","1196316","0.0-292.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","1256","stimuli/11110000.jpg"," ","","feedback_trial","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-html-form","345","1246269","0.0-293.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","49950","","{""feedback"":""The arrows didn't match correctly with the instructions on the screen; I'm not sure if it is because I am using a MAC and not a PC. "",""age"":""60"",""gender"":""Female"",""other_gender"":"""",""race"":""Black/African American"",""other_race"":"""",""ethnicity"":""Non-Hispanic""}","","exit_survey","","","","","","","","","","","","","","","","The arrows didn't match correctly with the instructions on the screen; I'm not sure if it is because I am using a MAC and not a PC. ","60","Non-Hispanic","Female","Black/African American","0.4861111111111111","0.4861111111111111"
"","","","","","html-button-response","346","1249580","0.0-294.0","62a9513ae9305607fd5af01a","665500ab8938657b03fbdba8","6657935b84cedbe2cba480ee","3309","<div style=""text-align:left; padding:10px; max-width:900px;""><center><p><b>Study Debriefing</b></p></center><p>Judgement and decision making are important aspects of public and private life. Using surveys like the one you just completed, we are examining the factors that go into making social decisions.</p><p><b>How is this being tested? </b> We have asked you to respond to stories or videos that differ on several important factors. By isolating different variables that are involved in social thought, we can better understand how we arrive at complex decision-making. For example, some actions are seen as more worthy of blame if they are performed intentionally. Harming someone on purpose is generally worse than harming someone by accident, or even harming someone in a way that is foreseen but not intended.</p><p><b>Main questions and hypotheses: </b>A fundamental goal of our research is to understand the cognitive and emotional factors that influence social judgment and decision-making. We are studying these factors by presenting people with hypothetical questions that vary in specific ways and seeing which factors make a difference. Some people filled out the same survey that you just filled out. Others got slightly different surveys.</p><p><b>Why is this important to study? </b>By comparing answers on these important factors, we learn about what factors affect social judgment. This has crucial implications for many public domains, including the legal system.</p><p><b>How to learn more: </b>If you are interested in learning more, you may want to consult the following articles:<p><p style=""margin-left:10%; margin-right:10%;"">Phillips, J., & Cushman, F. (2017). Morality constrains the default representation of what is possible. Proceedings of the National Academy of Sciences of the United States of America, 114(18), 4649–4654. https://doi.org/10.1073/pnas.1619717114<p style=""margin-left:10%; margin-right:10%;"">Phillips, J., Morris, A., & Cushman, F. (2019). How we know what not to think. Trends in Cognitive Sciences, 23(12), 1026–1040. https://doi.org/10.1016/j.tics.2019.09.007<p style=""margin-left:10%; margin-right:10%;"">Phillips, J., Buckwalter, W., Cushman, F., Friedman, O., Martin, A., Turri, J., Santos, L., & Knobe, J. (2020). Knowledge before Belief. Behavioral and Brain Sciences, 1-37. doi:10.1017/S0140525X20000618</p><p><b>How to contact the researcher:</b> If you have questions or concerns about your participation or payment, or want to request a summary of research findings, please contact the Primary Investigator: Dr. Jonathan Phillips, at Jonathan.S.Phillips@dartmouth.edu.Whom to contact about your rights in this research: If you have questions, concerns, complaints, or suggestions about the present research, you may call the Office of the Committee for the Protection of Human Subjects at Dartmouth College (603) 646-6482 during normal business hours.</p><p><b>Thank you for your participation!<b/></p>","0","","","","","","","","","","","","","","","","","","","","","","","",""
